,title,price,date,fuel,km,power_cv,displacement_cm3,consumption,seats,owners,sliding_doors
12264,"Mercedes-Benz V 300 lang AMG*360°*ACC*LUFT*AHK
55.990 € (bruto)
47.050 € (neto)",55990,04/2021,Diésel,111507,176.0,1950,6.5,7,2,both-sided
12265,Renault Trafic L2H1 SORTIMO Regale Klima Navi PDC AHK,14980,05/2019,Diésel,111500,89.0,1598,6.5,3,1,right
12266,"Volkswagen T6 Transporter Kasten 2.0 TDI Klima PDC 1.Hand
19.990 € (bruto)
16.798 € (neto)",19990,12/2017,Diésel,111500,75.0,1968,5.7,3,1,right
12267,Citroën Berlingo 1.5 Blue-HDi Feel M*TEMPO*PDC*,16950,06/2021,Diésel,111495,75.0,1499,,5,1,right
12268,"Renault Master L2H2 HKa 3,5t Klima,PDC-Kamera",17990,05/2020,Diésel,111448,99.0,2299,,3,1,right
12269,Mercedes-Benz CITAN 109 CDI L2 LANG KLIMA/SITZHZ/TEMPOMA/1.HD,9900,10/2020,Diésel,111408,70.0,1461,4.5,2,1,right
12270,Volkswagen T6 California Coast 150PS 4Motion AHK Standhzg.,48850,04/2017,Diésel,111400,110.0,1968,,4,1,right
12271,"Citroën Berlingo HDI Control Klima/AHK/Sitzheizung
12.485 € (bruto)
10.492 € (neto)",12485,01/2020,Diésel,111400,55.0,1499,4.2,7,1,right
12272,Renault Kangoo Rapid Maxi AHK NAVI STANDHEIZUNG 25%MwSt.,12290,12/2019,Diésel,111300,66.0,1461,5.2,2,2,right
12273,Citroën Jumper Kasten 30 L1H1 Kombi 9 Sitzen,18490,07/2017,Diésel,111300,96.0,1997,6.0,9,2,right
12274,"Renault Trafic Kasten L1H1 2,9t Komfort*AHK*KLIMA*PDC",12885,09/2019,Diésel,111288,88.0,1598,6.5,3,3,right
12275,Volkswagen T6 Multivan Gen.Six 4Motion+ACC+St.Hzg.+TOP,39970,08/2016,Diésel,111250,150.0,1968,6.6,7,1,right
12276,Volkswagen T6 Transporter Kasten-Kombi Kombi lang,25990,07/2019,Diésel,111243,110.0,1968,6.9,9,1,right
12277,"Volkswagen Caddy Maxi 2,0 TDI Kasten 4motion+Seikel+Kamera+",22491,09/2020,Diésel,111223,90.0,1968,6.2,2,1,right
12278,"Volkswagen T6.1 Caravelle 8-SITZER 2-3-3
34.890 € (bruto)
29.319 € (neto)",34890,02/2021,Diésel,111200,110.0,1968,7.3,8,1,right
12279,"Ford Transit Kasten 350 2.0 TDCI L2 *KLIMA*AHK*
17.980 € (bruto)
15.109 € (neto)",17980,06/2017,Diésel,111180,77.0,1995,,3,2,right
12280,Ford Transit Custom 280 L1H1,13690,12/2019,Diésel,111050,77.0,1996,6.3,3,1,right
12281,"Volkswagen T6.1 Transporter Kasten LR 2.0 TDI*LED*NAVI*ACC*
26.980 € (bruto)
22.672 € (neto)",26980,06/2021,Diésel,111020,110.0,1968,6.0,3,1,right
12282,Mercedes-Benz Sprinter 316 CDI KA Mittel 3-Sitze Klima Kamera,32582,07/2020,Diésel,111010,120.0,2143,9.0,3,1,right
12283,Ford Transit Custom Kombi 320 L1 Trend,18300,08/2019,Diésel,111006,77.0,1995,6.4,9,1,right
12284,"Renault Master III Kasten L3H2 HKa 3,5 *Automatik*",21900,01/2020,Diésel,111000,110.0,2299,7.0,3,1,right
12285,"Volkswagen T6 Caravelle Comfortline lang 9Sitze Automatik
33.790 € (bruto)
28.395 € (neto)",33790,08/2019,Diésel,111000,150.0,1968,6.1,9,2,right
12286,Volkswagen T5 Transporter Lang 9 Sitzer Klima Tüv/Au08.2025,13499,08/2012,Diésel,111000,75.0,1968,7.7,9,1,right
12287,Volkswagen T5 Transporter Kasten-Kombi Kombi,18500,05/2011,Diésel,111000,103.0,1968,8.3,7,1,right
12288,Ford Transit 2.0 TDCi 350 L2 Trend Hoch*Klima*6 Sitze,24890,03/2019,Diésel,111000,96.0,1995,6.6,6,1,right
12289,Peugeot Partner 130 Grip L2 1HAND*Klima*AHK*RFK,15410,06/2019,Diésel,111000,96.0,1499,,3,1,right
12290,Volkswagen Caddy Nfz Kasten BMT,11500,03/2019,Diésel,111000,55.0,1968,4.6,2,1,right
12291,Ford Transit Custom 310 L2 Hoch Trend 9 Sitz.Kamera,24990,02/2017,Diésel,111000,77.0,1995,6.0,9,2,right
12292,"Mercedes-Benz Vito Kasten 114 CDI AUTOMATIK 4x4 LANG NAV AHK
24.990 € (bruto)
21.000 € (neto)",24990,05/2019,Diésel,110950,100.0,2143,6.6,3,1,right
12293,Mercedes-Benz Citan Kasten lang*1.Hand*AHK*NAVI*KLIMA*SHZ*,11790,07/2018,Diésel,110900,81.0,1461,4.4,2,1,right
12294,"Volkswagen T6.1 Caravelle kurzer Radstand Trendline PDC 9-S
26.900 € (bruto)
22.605 € (neto)",26900,09/2020,Diésel,110900,81.0,1968,7.6,7,1,right
12295,Volkswagen T6 Transporter*Seikel*Rockton*Diff-Sperre*LED*,47890,12/2019,Diésel,110847,110.0,1968,6.8,5,1,right
12296,Renault Trafic Kasten L2H1 Komfort KLIMA |CAM | ALU |AHK,14650,06/2017,Diésel,110800,89.0,1598,6.7,3,1,right
12297,"Volkswagen T6 Transporter Kasten 3Sitze *AHK*KLIMA*MSt 19%*
17.690 € (bruto)
14.866 € (neto)",17690,01/2017,Diésel,110787,84.0,1968,,3,2,right
12298,Volkswagen Caddy 2.0 TDI Kasten EcoProfi BMT/Klima/EFH/PDC,13995,08/2020,Diésel,110780,75.0,1968,5.2,2,1,right
12299,Mercedes-Benz Sprinter III Tourer RWD 214 CDI 9 Sitze MBUX,32497,11/2019,Diésel,110770,105.0,2143,7.1,9,1,right
12300,Ford Transit Custom Kasten 340 L1 Trend BiXEN|AHK|TWA,21990,01/2020,Diésel,110734,96.0,1995,7.6,3,1,right
12301,Mercedes-Benz Vito 111 BlueTEC Tourer PRO lang +Klima+Si.Hz.+,26970,12/2018,Diésel,110673,84.0,1598,6.3,9,1,right
12302,Mercedes-Benz Sprinter 317 CDI KA Hoch XL Klima+Navi+MBUX+LED,29726,10/2021,Diésel,110670,125.0,1950,9.8,3,1,right
12303,"Mercedes-Benz Sprinter 319 CDI SpurW ACC AUT STH SHZ KlimaA
46.351 € (bruto)
38.950 € (neto)",46351,06/2022,Diésel,110667,140.0,1950,10.7,2,1,right
12304,Ford Transit Custom Kombi 320 L2 Trend*9.Sitze*Navi*S,27890,04/2021,Diésel,110661,96.0,1995,,9,2,right
12305,"Volkswagen CRAFTER 2.0 TDI MAXI 9 SITZER KLIMA/KAM/TEMP
38.990 € (bruto)
32.765 € (neto)",38990,08/2018,Diésel,110627,130.0,1968,7.5,9,1,right
12306,"Opel Combo D Kasten 30 Jahre Edition L1H1 2,2t",10490,04/2018,Diésel,110606,70.0,1248,,2,1,right
12307,Volkswagen T6 Caravelle 2.0 TDI #9-SITZER #KLIMA #BLUETOOTH,23660,10/2019,Diésel,110589,75.0,1968,,9,1,right
12308,Volkswagen Sharan 2.0 TDI Highline BM Aut.*CAM*AHK*SHZ*PDC*,23630,12/2017,Diésel,110531,135.0,1968,,7,2,right
12309,Volkswagen T6 Multivan Comfortline Leder Navi,37990,08/2019,Diésel,110500,110.0,1968,6.9,7,2,right
12310,Ford Transit Custom Kasten 300 L1 H1 Trend Standheiz.,21950,10/2020,Diésel,110500,125.0,1995,7.4,3,1,right
12311,Volkswagen Caddy Kasten/Klima/AHK/Heckflügel/TÜV-NEU/MwST.!,8950,08/2011,Gasolina,110500,63.0,1197,8.0,2,2,right
12312,"Mercedes-Benz V300 CDI lang DISTRONIC KAMERA AHK STHZ 7SITZER
48.990 € (bruto)
41.168 € (neto)",48990,08/2022,Diésel,110500,174.0,1950,,7,1,right
12313,"Renault Trafic Automatik""L1H1 2,8t Life""9 Sitze""Klima""",27999,11/2019,Diésel,110456,107.0,1997,5.6,9,2,right
12314,"Mercedes-Benz Vito Kasten RWD extralang NR.21
21.490 € (bruto)
18.059 € (neto)",21490,07/2020,Diésel,110414,120.0,2143,6.0,3,1,right
12315,"Volkswagen T6 2,0 TDI Transporter*PKW ZULASSUNG*KLIMA*AHK",16885,11/2015,Diésel,110400,110.0,1968,6.0,3,2,right
12316,"Opel Vivaro Kasten 2.0 L3 Edition|PDC|SHZG|Klima
17.770 € (bruto)
14.933 € (neto)",17770,06/2021,Diésel,110362,130.0,1997,,2,1,right
12317,"Volkswagen Caddy Maxi Kasten 2.0 TDI Basis Navi AHK SHZ Kli
19.990 € (bruto)
16.798 € (neto)",19990,10/2019,Diésel,110341,75.0,1968,5.9,2,1,right
12318,Opel Vivaro Kasten Edition L/PDC/KLIMA/ANDROID/TEMPOM,16290,06/2021,Diésel,110340,90.0,1997,5.7,2,1,right
12319,Ford Transit Custom Kasten Trend 300L2,21990,10/2019,Diésel,110300,125.0,1995,,3,1,right
12320,Volkswagen T6 Multivan GenSix/1Hd/Navi/AHK/Kamera/el.Klappe,41499,06/2018,Diésel,110250,150.0,1968,6.3,7,1,right
12321,"Opel Combo D Kasten L1H1 2,2t",5990,03/2017,Diésel,110217,66.0,1248,5.1,2,1,right
12322,Mercedes-Benz Vito Mixto 114 CDI FWD extralang*1.Ha*TEMPOMAT*,23399,08/2021,Diésel,110152,100.0,1749,6.4,5,1,right
12323,Volkswagen T6 Transporter Kasten-lang/LED/Standheizung/NAVI,24990,04/2019,Diésel,110126,150.0,1968,6.2,3,1,right
12324,"Ford Transit Kasten 350 L3 Trend*Navi&Kam.*PDC*Klima
20.950 € (bruto)
17.605 € (neto)",20950,02/2021,Diésel,110000,96.0,1995,6.8,3,1,right
12325,"Volkswagen T6 Multivan Automatik AHK LED Standheizung ACC
37.400 € (bruto)",37400,12/2018,Diésel,110000,110.0,1968,5.9,6,2,right
12326,Peugeot Expert L2 Premium Navi Kamera Sortimo Regal,16950,04/2020,Diésel,110000,85.0,1560,5.1,3,1,right
12327,"Mercedes-Benz Sprinter 211CDI,Aut.Selbstfahrer/Docking Station",19990,11/2011,Diésel,110000,80.0,2148,9.6,9,1,right
12328,Ford Transit Custom L2/ Klima/AHK/3-Sitzer/Heckflügel,10990,11/2015,Diésel,110000,92.0,2198,7.0,3,2,right
12329,Ford Transit Custom KLIMA|AHK|KAMERA|NAVI|FLÜGELTÜREN,10880,10/2015,Diésel,110000,74.0,2198,7.0,3,2,right
12330,"Citroën Berlingo 1,6 Multispace Camper Bus",6950,05/2012,Gasolina,110000,72.0,1598,7.1,5,2,right
12331,"Mercedes-Benz Sprinter 311CDI L2H1~Klima/Kamera/3Sitze/AHK
19.990 € (bruto)
16.798 € (neto)",19990,06/2019,Diésel,110000,84.0,2143,,3,1,right
12332,Mercedes-Benz Vito Tourer 119 CDI Pro lang*Automatik*Leder*Nav,37990,03/2021,Diésel,110000,140.0,1950,6.2,9,2,right
12333,Volkswagen Caddy Nfz Maxi Kasten 2.0 TDI BMT DSG Kamera/App,17800,01/2020,Diésel,110000,75.0,1968,5.3,2,1,right
12334,Fiat Fiorino SX Kasten.*EL.FENS*SCHIETÜR*2.HAND*TÜV*,6395,04/2018,Gasolina,110000,57.0,1368,6.9,2,2,right
12335,Volkswagen T6 Transporter Kombi EcoProfi KLima PDC HU neu !,17500,09/2018,Diésel,110000,84.0,1968,5.7,3,1,right
12336,Mercedes-Benz Sprinter II Kasten 316 CDI Automatik Standh.1.HD,25700,06/2016,Diésel,110000,120.0,2143,7.9,3,1,right
12337,"Fiat Talento Kasten L1H1 SX AHK, Navi, Klimaautom.",13500,09/2019,Diésel,110000,92.0,1598,5.9,3,2,right
12338,"Volkswagen Caddy 1,4TSI 92kW DSG BMT Trendline*KLIMA*TOP",14990,03/2018,Gasolina,110000,92.0,1395,5.8,5,2,right
12339,Renault Grand Kangoo 1.5 dCi Rapid Extra/EURO 5/2.HAND,4990,02/2012,Diésel,110000,55.0,1461,5.2,2,2,right
12340,Renault Kangoo 1.5 dCi Rapid Extra/Van/EURO 5/2.HAND,4990,02/2012,Diésel,110000,55.0,1461,5.2,2,2,right
12341,Peugeot Boxer Kasten Hochraum 330 L2H2 Komfort HDi 110,12499,01/2015,Diésel,110000,81.0,2198,7.5,3,2,right
12342,"Ford Tourneo Custom 300 ""9-SITZER+LANG+2.HAND+KLIMA""",16998,12/2014,Diésel,110000,74.0,2198,6.7,9,2,right
12343,"Ford Transit Custom 300 ""9-SITZER+LANG+2.HAND+KLIMA""",16998,12/2014,Diésel,110000,74.0,2198,6.7,9,2,right
12344,Peugeot Boxer 435 L3H2 Komfort BlueHDi*KLIMA*110TKM*TÜV,15400,09/2016,Diésel,110000,120.0,1997,6.4,3,1,right
12345,Mercedes-Benz Vito Tourer 114 CDI Comfort*LEDER*STANDHz.*KLIMA,23788,08/2018,Diésel,110000,100.0,2143,6.4,8,1,right
12346,"Volkswagen Caddy Maxi 2,0TDI/5.Sitz/Navi/SHZ/Xen/AHK/Alu",18900,09/2019,Diésel,110000,75.0,1968,5.2,7,1,right
12347,Volkswagen Caddy Nfz Maxi Kasten StandHZG*Schrank*Klima*PDC,14560,11/2018,Diésel,110000,75.0,1968,4.7,2,1,right
12348,Ford Transit 350 L2 H2*Klima*PDC*AHK*TÜV+Wartung NEU*,16500,11/2017,Diésel,110000,96.0,1995,6.4,3,1,right
12349,Volkswagen T6 Multivan Klima-Tempomat-7.Sitze-AHK,29900,04/2016,Diésel,110000,110.0,1968,,7,2,right
12350,Mercedes-Benz Vito Kasten 114 CDI *Klima*Navi*9G Automatik*Cam,22950,01/2021,Diésel,109999,100.0,1950,5.8,2,1,right
12351,Volkswagen CADDY KASTEN 2.0 TDI/REGALE/KLIMA/TEMPOMAT/TÜV,12900,10/2015,Diésel,109993,75.0,1968,4.3,2,2,right
12352,"Mercedes-Benz d LANG SPORT-PAKET 7 SITZE PANO,STANDHZ.
42.880 € (bruto)
36.034 € (neto)",42880,10/2020,Diésel,109988,140.0,1950,5.9,7,1,right
12353,Volkswagen T6 Transporter Kasten lang DSG 1HD STDHZ LED NAV,22999,03/2019,Diésel,109979,150.0,1968,6.5,3,1,right
12354,Mercedes-Benz V 220 ED/L *Distronic*AHK*LED*MBUX*9-G*,41900,12/2022,Diésel,109939,120.0,1950,7.4,6,1,right
12355,Toyota Proace L1 Kasten Meister,19999,04/2020,Diésel,109900,90.0,1997,5.3,3,2,right
12356,Ford Transit Custom 300 L2 Trend+HOCH+9-SITZER+PDC+,18800,11/2014,Diésel,109900,92.0,2198,6.7,9,1,right
12357,"Ford Transit Custom Kasten Trend KLIMA-10X VORHANDEN
11.490 € (bruto)
9.655 € (neto)",11490,07/2019,Diésel,109890,77.0,1995,6.2,3,2,right
12358,Ford Transit Custom Kasten 340 L1 Trend*AUTOMATIK*SHZ,21999,10/2019,Diésel,109869,96.0,1995,6.5,3,1,right
12359,Ford Transit Custom 2.0 EcoBlu*9-SITZER/TEMPOM/KLIMA,22490,09/2018,Diésel,109790,77.0,1995,6.3,9,2,right
12360,Mercedes-Benz Vito Kasten 114 CDI FWD lang*1.Ha*NAVI*KAMERA*,18299,11/2020,Diésel,109783,100.0,1749,6.4,3,1,right
12361,"Mercedes-Benz 114 CDI 4M KASTEN LANG STANDHZ,AHK,SORTIMO
23.880 € (bruto)
20.067 € (neto)",23880,05/2019,Diésel,109753,100.0,2143,6.6,3,1,right
12362,Mercedes-Benz Sprinter 314/316 Rollstuhl LIFT Rampe Smart-Flor,39151,08/2019,Diésel,109700,105.0,2143,7.7,8,1,right
12363,"Volkswagen T6 Transporter Kasten*LANG*1.HAND*SCHECKHEFT VW*
23.490 € (bruto)
19.740 € (neto)",23490,08/2019,Diésel,109680,110.0,1968,6.0,2,1,right
12364,Mercedes-Benz Vito114 Lang Camper Navi AHK,37900,01/2018,Diésel,109606,100.0,2143,6.4,4,2,right
12365,Fiat Doblo Doblò Basis Maxi Kasten,3200,07/2011,Diésel,109600,66.0,1248,5.3,2,2,right
12366,Mercedes-Benz 316CDI Tourer Automatik 9-Sitzer/PDC/KAM,36759,11/2018,Diésel,109599,120.0,2143,6.8,9,1,right
12367,Volkswagen T6 Caravelle Lang DSG*9-Sitzer*CarPlay,32950,05/2021,Diésel,109590,110.0,1968,,9,1,right
12368,Volkswagen Crafter Lang°3Sitzer°ACC°Appleca°Spuras°LKWzul°,19980,01/2019,Diésel,109560,75.0,1968,7.4,3,1,right
12369,"Volkswagen T5 Multivan 2,0TDI Highline Leder*Navi*Sthz*Xen*",25900,04/2015,Diésel,109500,132.0,1968,7.8,7,2,right
12370,Mercedes-Benz Vito Kasten 114 RWD*Bott*Navi*SH*Klima*,24500,09/2021,Diésel,109500,100.0,1950,5.8,2,1,right
12371,Mercedes-Benz Vito Kasten 111 CDI FWD lang*Klima/1.Hd./PDC*,16990,03/2019,Diésel,109439,84.0,1598,6.3,2,1,right
12372,"Mercedes-Benz V 220 d EDITION L SCORE LED 7 SITZE STANDHEIZUNG
36.850 € (bruto)",36850,05/2017,Diésel,109380,120.0,2143,,7,2,right
12373,Volkswagen Crafter 30 2.0TDI L2H2 Navi/Klima/Multi.L/PDC,19950,09/2019,Diésel,109300,75.0,1968,,3,1,right
12374,Ford Tourneo Connect 1.5 TDCi EcoBlue Active Aut.*CAM,18270,04/2022,Diésel,109294,88.0,1499,,5,2,right
12375,Opel Vivaro Kasten Edition *1.Ha*SHZ*KLIMA*KAMERA*AHK,16499,02/2020,Diésel,109235,110.0,1997,5.4,3,1,right
12376,"Volkswagen T6 Transporter Kombi 2,0TDI Navi DAB 9Sitzer AHK
25.950 € (bruto)
21.807 € (neto)",25950,02/2020,Diésel,109179,81.0,1968,6.2,9,1,right
12377,Citroën Jumpy M BlueHDi 100 Control,16000,08/2020,Diésel,109175,75.0,1499,,2,1,right
12378,Ford Transit Custom Kasten 340 L1 Trend,18497,07/2017,Diésel,109171,125.0,1995,,3,1,right
12379,Peugeot Boxer Kasten Hochraum 335 L3H2 Pro BlueHDi ALU,16900,07/2018,Diésel,109108,96.0,1997,6.0,3,2,right
12380,Ford Transit Kasten 350 L3 Trend Laderaumausbau Klima,19450,06/2021,Diésel,109100,96.0,1995,6.8,2,1,right
12381,"Volkswagen T6 Caravelle TrendlineKR,DAB,APP,9Sitze",27999,05/2021,Diésel,109073,81.0,1968,5.9,9,1,right
12382,"Mercedes-Benz Sprinter Tourer Automatik 9-SITZE+ALU (7887)
36.878 € (bruto)
30.990 € (neto)",36878,12/2019,Diésel,109050,120.0,2143,6.8,9,1,right
12383,"Renault Trafic Kasten L2 H1 DoKa Vollausst. AHK TüvNeuE6
22.890 € (bruto)
19.235 € (neto)",22890,10/2019,Diésel,109011,107.0,1598,6.0,6,1,right
12384,Mercedes-Benz Sprinter III Kasten RWD 314CDI,24500,10/2020,Diésel,109000,105.0,2143,7.7,3,1,right
12385,Mercedes-Benz Vito Kasten lang*AHK*KAMERA*TEMP*1.HAND*KLIMA,19990,01/2021,Diésel,109000,100.0,1749,6.4,3,1,right
12386,Volkswagen Caddy Kombi EcoProfi*IQ-DRIVE*NEUES MODELL*LED**,17990,05/2021,Diésel,109000,75.0,1968,4.7,5,1,right
12387,"Opel Movano 2.3 CDTI L3H3 3,5t",12990,10/2013,Diésel,109000,92.0,2299,9.4,3,1,right
12388,"Nissan NV300 Kastenwagen 1.6 L2H1 2,9t ""COMFORT""EURO-6
13.990 € (bruto)
11.756 € (neto)",13990,03/2017,Diésel,109000,92.0,1598,6.1,3,1,right
12389,Mercedes-Benz V 220 D Marco Polo Activity *Deutsch+2. Hand*,39800,06/2018,Diésel,109000,120.0,2143,5.8,5,2,right
12390,"Renault Master III Kasten L3H2 HKa 3,5t PDC Klima Blueto
18.900 € (bruto)
15.882 € (neto)",18900,06/2019,Diésel,109000,96.0,2299,8.2,3,2,right
12391,Mercedes-Benz Vito Kasten 114 CDI LANG Klima TOPZUSTAND,14990,05/2020,Diésel,109000,100.0,1750,6.4,2,2,right
12392,Volkswagen Crafter Kasten 35 L2H1 FWD Klima Navi Kamera MR,22900,03/2018,Diésel,109000,103.0,1968,7.2,3,2,right
12393,Mercedes-Benz Sprinter Tourer 316 CDI Aut. *9-Sitzer*Standheiz,39980,08/2019,Diésel,109000,120.0,2143,6.8,9,2,right
12394,Volkswagen T5 2.0 TDI Transporter 2.HAND+KLIMA+EURO 5,13998,03/2014,Diésel,109000,75.0,1968,7.2,3,2,right
12395,Ford Transit 330 L3H2*HOCH+LANG*1HAND*KLIMA*PDC*,19990,04/2019,Diésel,109000,96.0,1995,6.4,3,1,right
12396,"Opel Combo D Kasten L2H1 2,4t/Klima/",4990,07/2012,Diésel,109000,66.0,1248,4.9,2,2,right
12397,"Nissan NV400 Kastenwagen L1H1 2,8t PRO*AHK*TÜV 03.2026*
12.999 € (bruto)
10.924 € (neto)",12999,12/2017,Diésel,109000,81.0,2299,7.7,3,2,right
12398,Citroën Berlingo Kasten Niveau B L1 Anhängerkupplung PDC,6950,11/2014,Diésel,109000,66.0,1560,6.0,3,2,right
12399,Mercedes-Benz Vito Tourer 116 CDI Lang/9G/Sport/Navi/Kamera,35750,11/2019,Diésel,109000,120.0,1950,5.7,8,1,right
12400,Volkswagen T6 Multivan Comfortline Navi Sthz LED AHK,33900,09/2016,Diésel,109000,150.0,1968,6.6,7,2,right
12401,Ford Transit Custom H1/L2 Limited Automatik 170PS,22990,10/2019,Diésel,109000,125.0,1995,,3,1,right
12402,Peugeot Boxer HDi,10600,09/2013,Diésel,109000,81.0,2198,,3,2,right
12403,"Renault Trafic Kasten L2H1 3,0t Komfort/KLIMA/BLUETOOTH",15890,09/2021,Diésel,108991,88.0,1997,5.6,3,1,right
12404,Citroën Berlingo Kasten Niveau B L1,5990,05/2012,Diésel,108979,55.0,1560,5.2,3,4,right
12405,"Mercedes-Benz Vito 114 CDI Tourer BASE Lang
29.990 € (bruto)
25.202 € (neto)",29990,09/2021,Diésel,108978,100.0,1950,7.2,9,1,right
12406,Volkswagen T6 Multivan Bus 2.0 TDI LED Eletrische Tür Notbr,34980,04/2018,Diésel,108965,110.0,1968,5.9,8,2,right
12407,Renault Kangoo Rapid Blue dCi 95 Extra,10990,06/2020,Diésel,108958,70.0,1461,,2,1,right
12408,"Mercedes-Benz Vito Kasten114CDI lang/19""/H&R/AHK/Navi/Autom.",26990,06/2021,Diésel,108950,100.0,1950,5.8,2,1,right
12409,Volkswagen T6 Transporter Kasten lang Standhei Scheckh MWST,20400,04/2018,Diésel,108900,110.0,1968,5.9,2,1,right
12410,Peugeot Expert 2.0 Blue HDI Kasten Premium L2*Automatik*,20950,12/2017,Diésel,108859,132.0,1997,5.7,3,2,right
12411,Volkswagen T6.1 California Beach 4MOTION*ACC/CAM/APPLE/DAB*,44950,10/2020,Diésel,108760,146.0,1968,7.2,7,1,right
12412,Ford Transit Custom 280 L1- Autom.-Standh. - LMF,19690,02/2019,Diésel,108750,96.0,1995,7.6,2,1,right
12413,Volkswagen Caddy 1.4 TSI Comfortline BMT *TEMPO*SHZ*PDC*PLA,18590,10/2017,Gasolina,108727,92.0,1395,,5,3,right
12414,"Volkswagen T6 Caravelle 2,0 TDI,9-Sitzer Bus,PDC,Euro6 D-Te",25700,10/2019,Diésel,108720,75.0,1968,6.5,9,1,right
12415,Mercedes-Benz Vito Tourer 110 CDI lang/9Sitze/Klima/DAB/Sitzh,22500,10/2020,Diésel,108710,75.0,1749,6.5,9,1,right
12416,"Volkswagen T6 Transporter EcoProfi lang Klima Tempomat PDC
16.990 € (bruto)
14.277 € (neto)",16990,09/2017,Diésel,108705,110.0,1968,6.0,3,1,right
12417,"Ford Transit 350 L2H2*Temp*Klima*Navi*kamera*PDC*AHK*
17.950 € (bruto)
15.084 € (neto)",17950,04/2017,Diésel,108667,96.0,1995,6.4,3,2,right
12418,"Ford Transit Custom Kasten 300 L2H2 Klima Navi Sitzh
15.990 € (bruto)
13.437 € (neto)",15990,11/2018,Diésel,108642,77.0,1995,6.2,3,1,right
12419,"Mercedes-Benz Vito 447 extralang/Mixto/netto 16806,-Euro
19.999 € (bruto)
16.806 € (neto)",19999,01/2017,Diésel,108600,,1598,6.6,8,1,right
12420,"Opel Vivaro 1.6 Biturbo CDTI Combi L2H1 2,9t*NAVI*PDC",20460,04/2017,Diésel,108582,92.0,1598,,9,2,right
12421,"Peugeot Traveller Business L2, Automatik, 6 Sitze",17000,04/2017,Diésel,108500,130.0,1997,5.7,6,1,right
12422,"Opel Vivaro 2.0 D L Edition 9-Sitzer Klima 144PS
26.840 € (bruto)
22.555 € (neto)",26840,10/2022,Diésel,108466,106.0,1997,7.1,9,1,right
12423,Opel Zafira Life L 1.5 D KLIMA INCL. HINTEN APPLE CA,27440,06/2020,Diésel,108450,88.0,1499,7.1,9,1,right
12424,Ford Transit Custom Kombi 320 L2 Trend(9 Sitz./Tüv&In,26900,01/2021,Diésel,108409,96.0,1995,6.1,9,1,right
12425,"Mercedes-Benz V 250 lang Marco Polo AMG 360°Distr+ Küche Voll!
53.750 € (bruto)
45.168 € (neto)",53750,03/2021,Diésel,108359,140.0,1950,6.7,4,1,right
12426,Mercedes-Benz V 300 d 4M AMG NIGHT EXTRALANG 7SITZ+AHK+STANDH+,53400,11/2020,Diésel,108303,176.0,1950,,7,1,right
12427,Fiat Talento L2H1 S&S SX KLIMAAUT. TEMPOMAT RÜCKFAHRK,18990,12/2021,Diésel,108283,88.0,1997,,3,1,right
12428,"Opel Vivaro B Kombi L1H1 2,7t/NAVI/SHZ/BT/8-SITZE
23.390 € (bruto)",23390,12/2017,Diésel,108261,92.0,1598,,8,3,right
12429,"Mercedes-Benz SPRINTER 317 CDI KASTEN KOMPAKT Mercedes-Benz SP
24.852 € (bruto)
20.884 € (neto)",24852,11/2021,Diésel,108246,125.0,1950,8.9,3,1,right
12430,"Volkswagen Caddy Maxi 2,0 TDI Kasten 4motion+Seikel+Kamera+",22491,11/2020,Diésel,108191,90.0,1968,6.6,2,1,right
12431,Ford Transit 350 L3H3 2.0 TDCI Trend Klima+RF-Kamera,22990,11/2020,Diésel,108171,96.0,1995,,3,1,right
12432,Opel Vivaro Kasten Edition L,20000,03/2021,Diésel,108002,130.0,1997,5.6,2,1,right
12433,Volkswagen Caddy Cargo EcoProfi *neues Modell*Navi*DAB+*E6D,13950,11/2020,Diésel,108000,55.0,1968,4.4,2,1,right
12434,"Volkswagen T6 Caravelle Lang Comfortline 4x4,LED,AHK",34500,03/2019,Diésel,108000,110.0,1968,7.6,8,1,right
12435,Opel Combo E Cargo Edition*Klima*Tempomat*PDC*,11500,11/2018,Diésel,108000,75.0,1499,3.9,2,2,right
12436,"Mercedes-Benz V 220d EDITION lang *LEDER* KAMERA* Standheizung
41.990 € (bruto)
35.286 € (neto)",41990,10/2020,Diésel,108000,120.0,1950,6.0,6,1,right
12437,Ford Transit 2.2TDCI 300L* 9 SITZER*1.HAND* LEDER*TÜV,9690,05/2010,Diésel,108000,63.0,2198,7.5,9,1,right
12438,"Renault Trafic Kasten L2H1 2,9t Komfort",9800,08/2018,Diésel,108000,70.0,1598,6.3,3,1,right
12439,"Opel Vivaro Kasten Edition M L2 DPF,AHK,3-Sitze,1-Han",13999,12/2019,Diésel,108000,88.0,1499,4.8,3,1,right
12440,Ford Transit Custom Kombi 320 L2 Trend Navi DAB AHK,28780,06/2020,Diésel,108000,125.0,1995,6.7,9,2,right
12441,"Toyota Proace 1.6 D-4D Kasten *Navi*Klima*Temp*Kamera*
15.995 € (bruto)
13.441 € (neto)",15995,01/2019,Diésel,108000,85.0,1560,5.1,3,1,right
12442,"Volkswagen T6 California Beach Edition 4Motion TDI 199PS
47.990 € (bruto)",47990,12/2018,Diésel,108000,146.0,1968,8.2,7,1,right
12443,Citroën Jumper Grossraumkasten 35 L3H2 Club Heavy BlueHD,18499,09/2020,Diésel,108000,121.0,2179,6.3,3,2,right
